page_id,page_name,disclaimer,amount_spent_eur,number_of_ads_in_library,fb_page,fbad_page,party
1502902726692279,Lelystad SGP,NA,NA,NA,https://www.facebook.com/1502902726692279,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1502902726692279&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,SGP
1967914100151475,PVV Stichtse Vecht,NA,NA,NA,https://www.facebook.com/1967914100151475,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1967914100151475&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PVV
1263240523724892,PVV Sittard-Geleen,NA,NA,NA,https://www.facebook.com/1263240523724892,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1263240523724892&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PVV
1160701620720058,Meerssense VVD,NA,NA,NA,https://www.facebook.com/1160701620720058,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1160701620720058&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
1011775145585656,VVD Westerkwartier,NA,NA,NA,https://www.facebook.com/1011775145585656,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1011775145585656&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
1228215290628525,VVD Gemert-Bakel,NA,NA,NA,https://www.facebook.com/1228215290628525,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1228215290628525&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
1839041743042729,Rudmer Heerema,NA,NA,NA,https://www.facebook.com/1839041743042729,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1839041743042729&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
1563699950578926,VVD Waterschap Limburg,NA,NA,NA,https://www.facebook.com/1563699950578926,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1563699950578926&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
1422274718011012,De Deurnese VVD,NA,NA,NA,https://www.facebook.com/1422274718011012,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1422274718011012&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
1543542572602854,VVD Altena,NA,NA,NA,https://www.facebook.com/1543542572602854,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1543542572602854&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
1788767758074479,VVD Rhenen,NA,NA,NA,https://www.facebook.com/1788767758074479,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1788767758074479&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
1938971373084052,ChristenUnie Molenlanden,NA,NA,NA,https://www.facebook.com/1938971373084052,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1938971373084052&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,ChristenUnie
1142077739171588,Joël Voordewind,NA,NA,NA,https://www.facebook.com/1142077739171588,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1142077739171588&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,ChristenUnie
1000182456818319,ChristenUnie Hoeksche Waard,NA,NA,NA,https://www.facebook.com/1000182456818319,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1000182456818319&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,ChristenUnie
1407071029524552,Christenunie Hardenberg,NA,NA,NA,https://www.facebook.com/1407071029524552,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1407071029524552&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,ChristenUnie
1069373879746516,50plus Tilburg,NA,NA,NA,https://www.facebook.com/1069373879746516,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1069373879746516&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,50PLUS
1441662002729821,SP Haarlem,NA,NA,NA,https://www.facebook.com/1441662002729821,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1441662002729821&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,SP
1248801595203744,D66 Aalten-Dinxperlo,NA,NA,NA,https://www.facebook.com/1248801595203744,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1248801595203744&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
1729913110668532,D66 Noord-Beveland,NA,NA,NA,https://www.facebook.com/1729913110668532,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1729913110668532&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
1129208503774916,D66 Soest-Soesterberg,NA,NA,NA,https://www.facebook.com/1129208503774916,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1129208503774916&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
1970145503263766,D66 Beekdaelen,NA,NA,NA,https://www.facebook.com/1970145503263766,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1970145503263766&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
1598361623791979,Harry van der Molen,NA,NA,NA,https://www.facebook.com/1598361623791979,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1598361623791979&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
1701977273392331,Michel Rog,NA,NA,NA,https://www.facebook.com/1701977273392331,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1701977273392331&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
1595248250741419,CDA Harderwijk Hierden,NA,NA,NA,https://www.facebook.com/1595248250741419,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1595248250741419&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
1512067898874085,CDA Heemskerk,NA,NA,NA,https://www.facebook.com/1512067898874085,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1512067898874085&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
2018408465106868,Wopke Hoekstra,NA,NA,NA,https://www.facebook.com/2018408465106868,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=2018408465106868&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
1844392342447692,Joba van den Berg,NA,NA,NA,https://www.facebook.com/1844392342447692,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1844392342447692&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
1727815447535716,Maurits von Martels CDA,NA,NA,NA,https://www.facebook.com/1727815447535716,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1727815447535716&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
1787602688161421,CDA Smallingerland,NA,NA,NA,https://www.facebook.com/1787602688161421,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1787602688161421&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
1862580210628899,Mustafa Amhaouch,NA,NA,NA,https://www.facebook.com/1862580210628899,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1862580210628899&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
1523833891223465,CDA Zuid-Holland,NA,NA,NA,https://www.facebook.com/1523833891223465,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1523833891223465&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
1417520661873955,CDA Ermelo,NA,NA,NA,https://www.facebook.com/1417520661873955,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1417520661873955&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
1557210341199535,CDA Zaanstad,NA,NA,NA,https://www.facebook.com/1557210341199535,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1557210341199535&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
1705660683039799,Raymond Knops,NA,NA,NA,https://www.facebook.com/1705660683039799,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1705660683039799&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
1107043432765171,CDA Ommen,NA,NA,NA,https://www.facebook.com/1107043432765171,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1107043432765171&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
1791229601140644,René Peters,NA,NA,NA,https://www.facebook.com/1791229601140644,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1791229601140644&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
1393972554182063,PvdA Winterswijk,NA,NA,NA,https://www.facebook.com/1393972554182063,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1393972554182063&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
1383104228576987,PvdA Vlaardingen,NA,NA,NA,https://www.facebook.com/1383104228576987,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1383104228576987&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
1422889834673368,PvdA Valkenswaard,NA,NA,NA,https://www.facebook.com/1422889834673368,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1422889834673368&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
1510532972292654,Partij van de Arbeid PvdA Midden-Groningen,NA,NA,NA,https://www.facebook.com/1510532972292654,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1510532972292654&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
1389317844656912,PvdA Tilburg,NA,NA,NA,https://www.facebook.com/1389317844656912,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1389317844656912&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
1380763172182215,Pvda Lingewaard,NA,NA,NA,https://www.facebook.com/1380763172182215,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1380763172182215&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
1218520171552619,PvdA Noordoostpolder,NA,NA,NA,https://www.facebook.com/1218520171552619,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1218520171552619&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
100124381382350,Bas van 't Wout,NA,NA,NA,https://www.facebook.com/100124381382350,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=100124381382350&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
100291500469490,Gijs van Dijk,NA,NA,NA,https://www.facebook.com/100291500469490,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=100291500469490&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
100321288229672,Eppo Bruins,NA,NA,NA,https://www.facebook.com/100321288229672,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=100321288229672&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,ChristenUnie
1010657719133320,Daan Versteeg,NA,NA,NA,https://www.facebook.com/1010657719133320,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1010657719133320&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
102505038393058,Politieke Partij Delta,NA,NA,NA,https://www.facebook.com/102505038393058,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=102505038393058&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Politieke Partij Delta
102702261651304,Harmen Krul,NA,NA,NA,https://www.facebook.com/102702261651304,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=102702261651304&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
102760393111399,PvdA Zwolle,NA,NA,NA,https://www.facebook.com/102760393111399,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=102760393111399&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
103244341131787,GO Realisme & Daadkracht,NA,NA,NA,https://www.facebook.com/103244341131787,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=103244341131787&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,GO
103278663447730,Maik Barten - Raadslid VVD Geldrop-Mierlo,NA,NA,NA,https://www.facebook.com/103278663447730,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=103278663447730&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
103360741627020,GroenLinks Oirschot,NA,NA,NA,https://www.facebook.com/103360741627020,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=103360741627020&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,GroenLinks
103365881571818,Nieuwe Democratie,NA,NA,NA,https://www.facebook.com/103365881571818,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=103365881571818&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Nieuwe Democratie
103992696348691,Wethouder Cees Pille,NA,NA,NA,https://www.facebook.com/103992696348691,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=103992696348691&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
1041897309271360,Thierry Aartsen,NA,NA,NA,https://www.facebook.com/1041897309271360,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1041897309271360&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
105422274685438,Jelle Beemsterboer,NA,NA,NA,https://www.facebook.com/105422274685438,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=105422274685438&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
106235381376023,Marco Eestermans PvdA,NA,NA,NA,https://www.facebook.com/106235381376023,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=106235381376023&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
107407420701832,CDJA Duin- en Bollenstreek,NA,NA,NA,https://www.facebook.com/107407420701832,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=107407420701832&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
107610150609555,VVD Gulpen-Wittem,NA,NA,NA,https://www.facebook.com/107610150609555,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=107610150609555&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
107794439556152,ChristenUnie Urk,NA,NA,NA,https://www.facebook.com/107794439556152,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=107794439556152&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,ChristenUnie
108120604060106,DENK Den Haag,NA,NA,NA,https://www.facebook.com/108120604060106,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=108120604060106&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,DENK
108130921151383,Eveline Tijmstra,NA,NA,NA,https://www.facebook.com/108130921151383,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=108130921151383&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
108597633942628,Bert-Jan Ruissen,NA,NA,NA,https://www.facebook.com/108597633942628,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=108597633942628&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,SGP
109233967233458,Burger Belangen Nederland,NA,NA,NA,https://www.facebook.com/109233967233458,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=109233967233458&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Burger Belangen Nederland
109868597382077,Sabine Koebrugge,NA,NA,NA,https://www.facebook.com/109868597382077,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=109868597382077&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
110211433868259,Politiek Op Maat,NA,NA,NA,https://www.facebook.com/110211433868259,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=110211433868259&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Politiek Op Maat
110753764083012,Volt Deventer,NA,NA,NA,https://www.facebook.com/110753764083012,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=110753764083012&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Volt Nederland
111134424085540,Michiel Dijkman Kamerlid Kandidaat #38,NA,NA,NA,https://www.facebook.com/111134424085540,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=111134424085540&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
111881632210618,GroenLinks Zuid-Holland,NA,NA,NA,https://www.facebook.com/111881632210618,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=111881632210618&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,GroenLinks
112246298811452,Jonge Socialisten in de PvdA,NA,NA,NA,https://www.facebook.com/112246298811452,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=112246298811452&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
1122985514429410,Liane den Haan,NA,NA,NA,https://www.facebook.com/1122985514429410,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1122985514429410&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,50PLUS
112341377212761,Omdat ik het verdien,NA,NA,NA,https://www.facebook.com/112341377212761,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=112341377212761&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
112714980596832,Arne Weverling,NA,NA,NA,https://www.facebook.com/112714980596832,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=112714980596832&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
114055275385794,VVD IJsselstein,NA,NA,NA,https://www.facebook.com/114055275385794,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=114055275385794&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
114631488645360,De Haagse VVD,NA,NA,NA,https://www.facebook.com/114631488645360,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=114631488645360&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
115029341980720,VVD Renswoude,NA,NA,NA,https://www.facebook.com/115029341980720,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=115029341980720&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
115241245317898,PvdA Roosendaal,NA,NA,NA,https://www.facebook.com/115241245317898,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=115241245317898&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
116050085145365,GroenLinks Rotterdam,NA,NA,NA,https://www.facebook.com/116050085145365,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=116050085145365&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,GroenLinks
1169104093164170,Carla Dik-Faber,NA,NA,NA,https://www.facebook.com/1169104093164170,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1169104093164170&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,ChristenUnie
117095328492297,VVD Vught-Helvoirt-Cromvoirt,NA,NA,NA,https://www.facebook.com/117095328492297,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=117095328492297&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
117346168281139,VVD Lokaal Netwerk Brussel,NA,NA,NA,https://www.facebook.com/117346168281139,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=117346168281139&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
117481438306203,D66 Woerden,NA,NA,NA,https://www.facebook.com/117481438306203,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=117481438306203&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
120767601437627,SP Kerkrade,NA,NA,NA,https://www.facebook.com/120767601437627,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=120767601437627&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,SP
1207987872568660,SP Zutphen/Warnsveld,NA,NA,NA,https://www.facebook.com/1207987872568660,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1207987872568660&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,SP
122476232484830,Burgemeester Han van Midden,NA,NA,NA,https://www.facebook.com/122476232484830,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=122476232484830&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
123074804424518,VVD Venlo,NA,NA,NA,https://www.facebook.com/123074804424518,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=123074804424518&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
123604241074923,PvdA Brabant,NA,NA,NA,https://www.facebook.com/123604241074923,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=123604241074923&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
123661660977745,D66 Enschede,NA,NA,NA,https://www.facebook.com/123661660977745,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=123661660977745&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
124282324250399,Klaas Dijkhoff,NA,NA,NA,https://www.facebook.com/124282324250399,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=124282324250399&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
1245849062154550,Bert Veenstra - aspirant kandidaat voor Partij van de Arbeid,NA,NA,NA,https://www.facebook.com/1245849062154550,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1245849062154550&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
125382950819455,SP Groningen,NA,NA,NA,https://www.facebook.com/125382950819455,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=125382950819455&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,SP
