X.1,GISCO_ID,CNTR_CODE,LAU_ID,LAU_NAME,POP_2021,POP_DENS_2,AREA_KM2,YEAR,FID,geometry,NUTS3,LAU_CODE,LAU,Registered,Turnout,Invalid,Blank,NLPLAN,OVERIG,LP,SGP,LEF,VVD,D66,SPLINTER,PIRGRO,50PLUS,PVV,NSC,JA21,GL-PvdA,FVD,CDA,BVNL,SP,BBB,CU,SAMEN,Volt,PvdD,DENK,BIJ1,PPBINK,PVDSPO,winner,pvv_100,pvv_100.1,pvv_100.2
270,NL_GM0279,NL,GM0279,Scherpenzeel,9880,713.38640696,13.84943686,2021,NL_GM0279,"POLYGON ((4012427.0139000006 3227500.6897, 4011435.8472000007 3227420.2029, 4010006.0479000006 3228697.9181999993, 4011768.7994999997 3230004.069700001, 4011876.2295999993 3231304.0387999993, 4012515.1620000005 3231898.4091, 4013584.4492000006 3231442.3966000006, 4014055.534499999 3230747.814200001, 4015033.3867000006 3230763.9157, 4015442.7414999995 3230222.1302000005, 4015381.7512 3229531.102, 4014771.0109 3229153.216499999, 4014784.5484999996 3228586.3944000006, 4014295.8156000003 3228148.1928000003, 4013450.6887999997 3228230.9329000004, 4012427.0139000006 3227500.6897))",NL221,GM0279,Scherpenzeel,7757.0,6729.0,8.0,1.0,0.0005952380952380953,0.0,0.00014880952380952382,0.20267857142857143,0.0,0.1412202380952381,0.023660714285714285,0.000744047619047619,0.00029761904761904765,0.004613095238095238,0.23526785714285714,0.1087797619047619,0.006398809523809524,0.04836309523809524,0.015476190476190477,0.04642857142857143,0.0034226190476190476,0.012797619047619047,0.08258928571428571,0.05089285714285714,0.00029761904761904765,0.005208333333333333,0.006547619047619048,0.003125,0.0004464285714285714,0.0,0.0,PVV,23.526785714285715,23.526785714285715,23.526785714285715
271,NL_GM0281,NL,GM0281,Tiel,42159,1185.0821588,35.57474871,2021,NL_GM0281,"POLYGON ((4008437.4839999992 3211156.0935999993, 4009471.8440000005 3210707.6505999994, 4009572.2191000003 3209478.5387999993, 4008513.6874 3208893.893100001, 4008947.124500001 3207349.3238999993, 4008381.7754999995 3207280.7632999998, 4007903.4855000004 3207091.123400001, 4007473.6995 3206819.8146, 4007277.9453 3206659.3881, 4006715.9537000004 3206103.2964999992, 4006401.5064000003 3205718.4462, 4005964.5442999993 3205031.2365000006, 4005681.5319999997 3204456.4257999994, 4005327.6089999992 3203439.8478999995, 4003854.144099999 3203786.7152999993, 4002797.2569999993 3204676.2874, 4001554.7127 3204428.9113, 3999441.5588000007 3204481.8806999996, 3999465.6126000006 3205219.5130000003, 4000246.0441999994 3206235.994000001, 4001723.8044000007 3207080.869000001, 4004530.783 3208687.6624, 4005525.8583000004 3210106.5734, 4006354.801999999 3210650.9355999995, 4008437.4839999992 3211156.0935999993))",NL224,GM0281,Tiel,31878.0,23392.0,55.0,53.0,0.0007301151004981962,0.0,0.0006012712592338086,0.006656931798660024,0.00047242741796942105,0.16079711389795567,0.050334993987287406,0.0010736986772032298,0.0004294794708812919,0.0060556605394262155,0.3020099639237244,0.1184504380690603,0.006184504380690603,0.1261381205978354,0.02752963408349081,0.023492527057206666,0.004853118020958599,0.03272633568115444,0.03315581515203573,0.012025425184676173,0.0005153753650575503,0.013571551279848824,0.01683559525854664,0.05235354750042948,0.002490980931111493,0.0,0.0005153753650575503,PVV,30.200996392372442,30.200996392372442,30.200996392372442
272,NL_GM0285,NL,GM0285,Voorst,24552,193.92220445,126.60747164,2021,NL_GM0285,"POLYGON ((4050583.7749000005 3247244.3948, 4050957.7884 3247326.8342000004, 4051082.8992 3248159.0594999995, 4050663.5 3250237.0407, 4052093.6359 3253990.256100001, 4053487.5088 3253997.0824999996, 4052988.7874 3252681.4152000006, 4053782.0858999994 3252459.3830999993, 4054058.1427999996 3251800.057, 4054125.4738999996 3250716.8742999993, 4055191.859099999 3250637.8706, 4055752.6248000003 3249146.4371000007, 4055828.1350999996 3248087.0833, 4056836.7295999993 3246027.884299999, 4056489.0058999993 3245068.2630000003, 4058353.8220000006 3244430.5952000003, 4058334.6205 3244072.1054, 4057664.1699 3243484.9178, 4057609.763699999 3242898.1063, 4057948.2950999998 3242311.6109999996, 4058820.0173000004 3241869.6630000006, 4059006.0003999993 3241204.4834000003, 4059229.0768 3241416.5398999993, 4059042.1566000003 3242052.1931, 4059212.5162000004 3242599.9755000006, 4059509.9933 3242275.3702000007, 4060596.6143999994 3241090.186899999, 4060743.2677999996 3240286.3200000003, 4060186.8486 3239561.939099999, 4059356.4164000005 3239365.5157999992, 4058578.8797999993 3239181.7443000004, 4058355.9319 3238404.151799999, 4059267.5143 3237680.7117, 4060568.6017000005 3236648.8220000006, 4060663.4847 3235709.6415, 4060485.5979999993 3235408.1844999995, 4060165.1986999996 3235080.655099999, 4060064.8841999993 3234796.7656999994, 4059118.3318000007 3234852.928200001, 4058395.0924999993 3234895.9627, 4056716.6021 3234591.374399999, 4052528.044500001 3233246.507099999, 4051871.8024000004 3234702.5843, 4051944.2181 3235538.5884000007, 4051692.319599999 3236632.3181, 4051012.9268999994 3237921.066400001, 4051432.8671000004 3239352.6753000002, 4051005.1918 3241810.196900001, 4050166.860200001 3242377.5573999994, 4050245.8540000003 3243260.4133, 4049804.4729999993 3244243.7623999994, 4049828.6624999996 3245005.5220999997, 4050541.6412000004 3246457.880999999, 4050583.7749000005 3247244.3948))",NL221,GM0285,Voorst,20077.0,16958.0,25.0,23.0,0.0002365464222353637,0.0,0.00035481963335304555,0.018391484328799525,0.00029568302779420464,0.1648728562980485,0.05269071555292726,0.0005913660555884093,0.00029568302779420464,0.003252513305736251,0.19083382613837965,0.15180366646954466,0.005795387344766411,0.11785925487876996,0.018746303962152572,0.044115907746895326,0.0034299231224127736,0.021407451212300414,0.15730337078651685,0.0127143701951508,0.00041395623891188647,0.012418687167356593,0.01602602010644589,0.004849201655824956,0.0013010053222945004,0.0,0.0,PVV,19.083382613837966,19.083382613837966,19.083382613837966
273,NL_GM0289,NL,GM0289,Wageningen,39664,1225.64993171,32.36160585,2021,NL_GM0289,"POLYGON ((4019387.6270000003 3218445.157400001, 4019917.0220999997 3218952.6239, 4020343.094900001 3218314.9889, 4023274.8026 3218252.1152, 4024254.7168000005 3217846.9167, 4027554.7093 3218676.2139, 4026979.8684 3216791.839400001, 4027139.0899 3216287.7434, 4026676.9705999997 3215172.6724999994, 4027192.4693 3214629.1043999996, 4026901.1432000007 3214555.6481999997, 4026108.0062000006 3214553.0319, 4024460.3605000004 3214269.0140000004, 4024131.565300001 3214168.168299999, 4023477.7562000006 3213687.355900001, 4023226.2751 3213601.8681000005, 4021873.0033 3213647.5062000006, 4021696.8823000006 3212697.9426000006, 4020985.8046000004 3211943.2885999996, 4019059.823999999 3212788.3247999996, 4020570.1301000006 3213955.6149000004, 4020270.7847000007 3215306.9516000003, 4020586.5527 3216095.9463, 4019997.8575 3217058.1399000008, 4019830.2795 3218084.956599999, 4019387.6270000003 3218445.157400001))",NL221,GM0289,Wageningen,29864.0,24982.0,36.0,94.0,0.00036214389183969096,0.0,0.0005230967326573314,0.009455979398036376,0.0008450024142926122,0.09701432480283277,0.09733623048446804,0.0016095284081764044,0.0015692901979719941,0.0030581039755351682,0.10453887011105746,0.08498309995171414,0.00382262996941896,0.36685176243360695,0.013962658940930307,0.024867213906325448,0.0024545308224690164,0.028206985353291487,0.021648157089972638,0.026758409785932722,0.0004023821020441011,0.04768227909222598,0.047279896990181876,0.0077659745694511504,0.007001448575567359,0.0,0.0,GL-PvdA,10.453887011105746,10.453887011105746,10.453887011105746
274,NL_GM0293,NL,GM0293,Westervoort,14971,1915.73160288,7.81476903,2021,NL_GM0293,"POLYGON ((4043724.9069 3210868.931500001, 4043445.008199999 3210867.450200001, 4043414.9047999997 3211250.494000001, 4043348.4312999994 3211523.3682000004, 4043174.804300001 3211870.5765000004, 4042784.5578000005 3212490.5524000004, 4042712.7292 3212914.6611, 4042799.5533000007 3213421.3457999993, 4042915.9196000006 3213675.0898, 4043135.0769999996 3213987.3269999996, 4043528.6071000006 3214338.380000001, 4043971.6251 3214522.5874000005, 4044510.839299999 3214586.3138999995, 4044956.1006000005 3214689.6700999998, 4045602.520300001 3214729.3143000007, 4045828.7854999993 3214804.8549000006, 4046177.0637999997 3214989.783500001, 4046308.9097000007 3215109.6586000007, 4046464.3466999996 3215380.942500001, 4046430.977 3215032.3982999995, 4045250.6626999993 3214436.0748999994, 4045329.074100001 3213264.3597, 4044980.6078999992 3211325.8856000006, 4043724.9069 3210868.931500001))",NL226,GM0293,Westervoort,11923.0,9280.0,18.0,14.0,0.0006487889273356401,0.0,0.00043252595155709344,0.0027032871972318337,0.0006487889273356401,0.1437067474048443,0.05590397923875433,0.001189446366782007,0.0005406574394463668,0.006920415224913495,0.2979022491349481,0.1371107266435986,0.008001730103806228,0.14457179930795847,0.022923875432525952,0.034710207612456745,0.0033520761245674742,0.03654844290657439,0.0393598615916955,0.012435121107266436,0.00021626297577854672,0.011137543252595156,0.01903114186851211,0.01730103806228374,0.0027032871972318337,0.0,0.0,PVV,29.79022491349481,29.79022491349481,29.79022491349481
275,NL_GM0294,NL,GM0294,Winterswijk,28854,207.84414596,138.82517531,2021,NL_GM0294,"POLYGON ((4095378.1371999998 3203556.6911999993, 4093876.0615999997 3205169.2860000003, 4093677.3661 3205676.1575000007, 4092828.945699999 3205973.977600001, 4091864.4023 3205647.6359, 4091458.1576000005 3206017.489600001, 4091196.193499999 3207360.5086000003, 4090260.2223000005 3207543.2836000007, 4089540.3378999997 3208311.9778000005, 4089633.0846999995 3209215.4714, 4089418.3578999992 3209876.5198, 4090076.3057000004 3211157.223099999, 4091260.7847000007 3212631.4958999995, 4091213.0295 3214923.0218, 4091557.8234 3216778.0209, 4093468.522 3218435.1954999994, 4093812.1404999997 3219603.1889999993, 4095695.6553000007 3219483.716499999, 4098084.3562000003 3218213.2631, 4098847.647399999 3217518.0118000004, 4101928.3334999997 3214715.1569999997, 4102065.3431 3214239.3895999994, 4103103.5998 3214024.3893, 4103389.935900001 3211727.4529999997, 4103158.0404000003 3210916.0637999997, 4101077.9630999994 3210216.2150999997, 4100725.769099999 3208089.013800001, 4100063.1926000006 3206898.6329999994, 4098873.9147999994 3205660.8433999997, 4098310.3445999995 3205444.562000001, 4097728.9658000004 3205221.5320999995, 4097508.841499999 3204707.3617000002, 4096985.2032999992 3204470.9570000004, 4095378.1371999998 3203556.6911999993))",NL225,GM0294,Winterswijk,23156.0,18658.0,37.0,31.0,0.00026896180742334586,0.0,0.00037654653039268426,0.0032275416890801506,0.00043033889187735344,0.13340505648197956,0.048036578805809575,0.0010220548682087144,0.0008606777837547069,0.003012372243141474,0.1956428187197418,0.21215707369553524,0.005809575040344271,0.1303926842388381,0.022646584185045723,0.031091984938138785,0.005540613232920925,0.03308230231307154,0.1326519634211942,0.008660570199031737,0.0013448090371167294,0.008929532006455083,0.011941904249596557,0.008606777837547068,0.0008606777837547069,0.0,0.0,NSC,19.564281871974178,19.564281871974178,19.564281871974178
276,NL_GM0296,NL,GM0296,Wijchen,41110,590.42676808,69.62760197,2021,NL_GM0296,"POLYGON ((4031491.6646 3195565.6269000005, 4029992.5539999995 3194425.7247, 4027595.5963000003 3194121.156199999, 4026799.6268000007 3194020.2785, 4026440.6907 3193355.7717000004, 4026228.4353 3193481.7671000008, 4025911.6626999993 3193599.863, 4025171.7640000004 3193665.5068999995, 4024849.471999999 3193809.081599999, 4024636.9773999993 3193993.4141000006, 4024487.255999999 3194206.4378999993, 4024290.3027999997 3194753.486300001, 4024153.2266000006 3195024.864499999, 4023996.587099999 3195223.3763999995, 4023807.0468000006 3195394.0736999996, 4023608.740700001 3195529.119999999, 4023303.0009000003 3195653.1505999994, 4022384.1152 3195817.473200001, 4022107.6314000003 3195956.396299999, 4021793.3034000006 3196245.595899999, 4021510.9475 3196621.3795999996, 4021306.9804 3197001.8672, 4021159.3440000005 3197387.5296, 4020922.9057 3198335.2498000003, 4020826.2272999994 3198517.9166, 4020682.6663000006 3198683.879899999, 4020459.1352999993 3198841.0349000003, 4020196.1457 3198929.5439999998, 4019920.4378999993 3198954.999500001, 4019433.8903 3198928.0797000006, 4019114.5415000003 3199016.1877999995, 4018300.2251999993 3199676.033500001, 4017727.8945000004 3200027.8693000004, 4018361.618899999 3200215.9878000002, 4018615.1019 3200891.3242000006, 4020679.6654000003 3201689.1162, 4020474.0347000007 3202391.7656999994, 4020769.8874999993 3203044.4485, 4020700.2962999996 3204180.6422000006, 4022787.4711000007 3203949.977600001, 4023599.618899999 3202883.8193999995, 4023697.0811 3202081.3311, 4023361.2271999996 3201621.3309000004, 4023443.6183 3201375.6499000005, 4027947.9913999997 3200154.782400001, 4029232.5262 3199807.4661, 4028786.8357999995 3198946.7547999993, 4029753.124 3198601.1728000008, 4030342.1239 3197028.6955999993, 4031491.6646 3195565.6269000005))",NL226,GM0296,Wijchen,33065.0,27258.0,35.0,55.0,0.00036808009422850414,0.0,0.00022084805653710247,0.00044169611307420494,0.00022084805653710247,0.18926678445229683,0.0670273851590106,0.0007729681978798586,0.00044169611307420494,0.0061101295641931685,0.27639134275618377,0.14145318021201414,0.007508833922261484,0.12956419316843346,0.015753828032979977,0.03574057714958775,0.004196113074204947,0.038501177856301534,0.042697290930506476,0.004637809187279152,0.00047850412249705534,0.012661955241460542,0.016600412249705536,0.006772673733804476,0.0014723203769140165,0.0,0.0006993521790341578,PVV,27.639134275618378,27.639134275618378,27.639134275618378
277,NL_GM0299,NL,GM0299,Zevenaar,43750,412.2749671,106.11849734,2021,NL_GM0299,"POLYGON ((4049983.7630000003 3202345.9191999994, 4049381.5736 3202792.2204, 4048847.5945999995 3203012.0441999994, 4048581.4661 3203217.420600001, 4048222.0207 3203563.9209000003, 4048025.3124 3203790.1845999993, 4047827.4771 3204090.9156, 4047638.4716 3204578.2541000005, 4047431.9921000004 3205649.086100001, 4047302.975400001 3205963.9771999996, 4047144.8694 3206200.9382000007, 4046951.76 3206411.286699999, 4046772.51 3206550.3878000006, 4046563.283500001 3206671.0710000005, 4046024.8594000004 3206981.7046000008, 4045669.816299999 3207252.0495999996, 4045336.2816000003 3207555.6796000004, 4045039.010399999 3207947.061899999, 4046643.573000001 3208135.5712, 4047080.9878000002 3208187.051999999, 4048348.2611999996 3207856.0902999993, 4048851.9482000005 3208197.9192999993, 4049145.0478000008 3208985.183700001, 4049099.6954999994 3209478.5989999995, 4049549.0889 3209796.935799999, 4049754.400699999 3210673.5287999995, 4050392.993899999 3211476.2522, 4049853.8037 3212132.5407999996, 4050248.7544 3212891.905099999, 4050480.4634000007 3214352.5703999996, 4050983.440199999 3214938.9562, 4050470.8904 3215261.6875, 4049491.0712 3215151.8189000003, 4048343.8587999996 3214210.2761000004, 4047701.1143999994 3215030.6198999994, 4047021.7821999993 3215031.5308999997, 4046430.977 3215032.3982999995, 4046464.3466999996 3215380.942500001, 4046650.4024 3215832.8992999997, 4046841.080600001 3216547.3758000005, 4047007.6657999996 3216799.280099999, 4047124.9110000003 3216911.1329999994, 4048692.1022999994 3217106.4638, 4049336.2070000004 3217575.0229, 4049915.8826 3218511.0287999995, 4050951.2106 3218901.034499999, 4051749.659600001 3218372.9371000007, 4051856.0112999994 3217309.210999999, 4052337.4683 3216580.1829000004, 4052882.6740000006 3216389.3674, 4053923.4908000007 3216720.4130000006, 4055867.3577999994 3216704.9078, 4056753.0968999993 3217146.631100001, 4057422.8257999998 3216905.743899999, 4057497.5701 3215964.3707999997, 4057293.3782 3214834.1051000003, 4056736.5109 3214799.8166000005, 4056589.965399999 3214850.025699999, 4056254.960000001 3214831.1437, 4055180.2927 3214592.7808999997, 4054553.7671000008 3213887.0002999995, 4053648.7927 3213492.357999999, 4052500.124500001 3213544.2112000007, 4052366.3585 3210570.572899999, 4055225.3353000004 3207825.6819, 4056280.4433999993 3206950.465, 4056636.9817999993 3206970.7762, 4057369.1633 3205892.865700001, 4056484.9318000004 3206348.5011, 4054643.2026000004 3205861.7217999995, 4053976.5779999997 3206030.0625, 4053294.2825000007 3205313.358100001, 4055030.3146 3204346.1514999997, 4055709.6798 3202486.7639000006, 4056840.0429 3201559.5088, 4056924.875499999 3199233.0111, 4055267.7029 3199925.9153000005, 4052217.437999999 3200507.2522, 4049983.7630000003 3202345.9191999994))",NL226,GM0299,Zevenaar,36093.0,28522.0,71.0,49.0,0.00024646151679459194,0.0,0.0002816703049081051,0.0009506372790648546,0.00035208788113513134,0.16248855714386312,0.055841137948031826,0.0016548130413351172,0.0006689669741567495,0.005527779733821562,0.2864234913034293,0.15512992042813886,0.005316527005140483,0.12228012111823111,0.023449052883599747,0.03707485388352933,0.005809450038729667,0.03295542567424829,0.06260122526582634,0.005316527005140483,0.000528131821702697,0.008414900359129639,0.016336877684670095,0.00876698824026477,0.0015843954651080909,0.0,0.0,PVV,28.642349130342932,28.642349130342932,28.642349130342932
278,NL_GM0301,NL,GM0301,Zutphen,47934,1118.39958118,42.85945811,2021,NL_GM0301,"MULTIPOLYGON (((4061954.7368 3227614.1977999993, 4061912.5996000003 3228389.1173, 4061624.7665999997 3229064.2870000005, 4060073.6877999995 3229841.3619, 4059730.7226 3231750.8927999996, 4059021.0198999997 3233007.9645000007, 4057538.9823000003 3233018.4646000005, 4056977.3479999993 3233547.9795999993, 4057159.5259000007 3234229.671599999, 4057560.1994000003 3234504.3827, 4059075.6192000005 3234043.1675000004, 4059703.0791999996 3233852.3605000004, 4060064.8841999993 3234796.7656999994, 4060165.1986999996 3235080.655099999, 4060485.5979999993 3235408.1844999995, 4060663.4847 3235709.6415, 4060943.3181 3235043.7293, 4061656.3574 3235200.8083999995, 4062696.0372 3233900.0307, 4063397.1953999996 3233929.4144, 4063705.0130000003 3232942.0956999995, 4069439.851500001 3233285.1850000005, 4069730.5174000002 3231656.6336000003, 4066300.0067 3230114.1641000006, 4065564.3793 3229009.7644999996, 4064715.7931999993 3228884.3249999993, 4063285.570800001 3229243.9635000005, 4062378.7335 3228536.4584999997, 4062353.2007999998 3227904.0744000003, 4061954.7368 3227614.1977999993)), ((4061705.0579000004 3227368.4944, 4062111.5243999995 3227381.2807, 4062091.473099999 3226822.5588000007, 4061766.0733000003 3226848.8805, 4061705.0579000004 3227368.4944)))",NL225,GM0301,Zutphen,38933.0,31120.0,52.0,64.0,0.0003547929299445233,0.0,0.0006128241517223584,0.0035156753967230036,0.0009998709843891112,0.11759772932524835,0.07008773061540446,0.0011933944007224875,0.0010321248871113405,0.0035801832021674623,0.1872339053025416,0.12801573990452844,0.00580570249000129,0.23332473229260742,0.02419042704167204,0.02286801703006064,0.004322022964778738,0.04876790091601084,0.04947748677589989,0.016804283318281512,0.0006773319571668171,0.01796542381628177,0.0422526125661205,0.016772029415559282,0.002548058315056122,0.0,0.0,GL-PvdA,18.72339053025416,18.72339053025416,18.72339053025416
279,NL_GM0302,NL,GM0302,Nunspeet,27851,215.04108467,129.51478571,2021,NL_GM0302,"POLYGON ((4037929.398499999 3247963.757200001, 4037355.7641000003 3247825.2290000003, 4036510.9428000003 3248333.7465000004, 4035975.5047999993 3248512.4767000005, 4035660.6160000004 3248480.4119000006, 4035449.5227000006 3248350.0814999994, 4035130.8881 3248290.1707000006, 4034637.4064000007 3248347.1174, 4034295.6921999995 3248282.6272, 4033965.2488 3248353.6330999993, 4033107.873400001 3248452.6504999995, 4031150.4198000003 3248450.5237000007, 4031021.992799999 3248324.5187999997, 4030997.9448000006 3248749.0261000004, 4031468.107000001 3249641.929300001, 4030898.0725999996 3250533.3801000006, 4030855.5073000006 3250599.9627, 4030828.928099999 3251428.555299999, 4030993.1034999993 3252152.3243000004, 4031345.7672000006 3253707.5525, 4031091.9734000005 3253836.4143000003, 4028463.1954999994 3255172.3150999993, 4028891.8894999996 3255575.3763999995, 4028877.7115 3256139.307600001, 4028536.3443 3256569.0720000006, 4028162.512700001 3257947.146299999, 4028183.4624000005 3258625.7217999995, 4026927.3236 3260883.3033000007, 4028191.8028999995 3261125.0922999997, 4029647.5078 3261869.5185000002, 4030653.065199999 3262622.9452, 4030658.9191999994 3263195.9801000003, 4031252.7985999994 3262915.4594, 4031642.0404000003 3263201.1339999996, 4032373.0888 3263737.8385000005, 4032798.7545 3262895.9903999995, 4033351.0226000007 3262435.1711999997, 4034376.5403000005 3262744.9277999997, 4034797.5692 3262506.050899999, 4035992.9294000007 3262945.547700001, 4036415.8457999993 3262795.0744000003, 4036842.632099999 3261491.8067000005, 4039301.6218 3258230.0921, 4039754.5200999994 3258187.3144000005, 4039886.0349000003 3258181.7137, 4040205.8982999995 3257789.764799999, 4039976.5922999997 3257530.9899000004, 4039705.9782 3257336.1788, 4039403.293400001 3257118.3157, 4039667.1261 3256654.8950999994, 4040370.2119999994 3255252.151799999, 4040062.748299999 3254892.8225999996, 4039949.2916 3254536.9788000006, 4039506.215399999 3253832.8244000003, 4037500.9526000004 3251871.0590000004, 4037709.9069999997 3250088.4449000005, 4038014.160700001 3249309.150699999, 4037823.111199999 3248635.6085, 4037929.398499999 3247963.757200001))",NL221,GM0302,Nunspeet,22385.0,19080.0,17.0,30.0,0.0003677822728944465,0.0,0.00010508064939841328,0.23700940471812115,0.00015762097409761992,0.1059738349182998,0.024063468712236642,0.0007881048704880997,0.00047286292229285976,0.0019965323385698524,0.21021383912152578,0.11364472232438397,0.00688278253559607,0.05227762307571061,0.01880943624231598,0.04439657437082961,0.0034676614301476383,0.01329270214889928,0.057951978143224926,0.08895076971575684,0.00015762097409761992,0.006042137340408764,0.008248830977775443,0.003520201754846845,0.0012084274680817528,0.0,0.0,SGP,21.021383912152576,21.021383912152576,21.021383912152576
280,NL_GM0303,NL,GM0303,Dronten,41555,98.00149071,424.02416228,2021,NL_GM0303,"POLYGON ((4040429.4657000005 3275634.062000001, 4040302.7891000006 3275123.7123000007, 4039796.7929 3273622.8220000006, 4039383.1032 3273154.3925, 4039099.891899999 3272007.3970999997, 4038918.0308999997 3271500.670499999, 4038906.0812999997 3271265.3407000005, 4038498.593699999 3270492.092700001, 4037911.892999999 3270786.8125, 4036724.9898000006 3268827.6984, 4037151.2391 3268189.0492000002, 4036203.5040000007 3266900.5275, 4036326.9224999994 3266811.3578999992, 4036219.876 3266683.9663999993, 4035998.153000001 3266516.4228000008, 4035811.2029999997 3266308.6402000003, 4034974.5667000003 3265698.6669999994, 4034590.2512 3265311.7634999994, 4034294.8575 3265155.806500001, 4033267.6658999994 3264343.2039, 4032373.0888 3263737.8385000005, 4031642.0404000003 3263201.1339999996, 4031252.7985999994 3262915.4594, 4030658.9191999994 3263195.9801000003, 4030653.065199999 3262622.9452, 4029647.5078 3261869.5185000002, 4028191.8028999995 3261125.0922999997, 4026927.3236 3260883.3033000007, 4025146.711100001 3259592.0658, 4024486.5097000003 3260080.0646, 4022892.6744999997 3259487.1417999994, 4022431.8927999996 3260782.1688, 4023291.5385 3264319.4267999995, 4021053.7838000003 3264846.1559999995, 4019776.8871 3267593.6873000003, 4021050.6086 3268971.0229, 4019930.0461 3271446.6012999993, 4022616.5417 3272943.0281000007, 4021849.3837 3274669.3694, 4021719.713199999 3275817.8050999995, 4021898.0031000003 3276522.5796000008, 4021953.7126 3281826.944700001, 4021364.3453 3284647.6711999997, 4020745.2387000006 3287615.5320999995, 4017517.6630000006 3293205.1984, 4022937.1961000003 3291285.9618999995, 4023925.8417000007 3291225.2205, 4024835.365700001 3289541.6235000007, 4025189.8802000005 3289750.0864000004, 4026473.0294000003 3287479.6472999994, 4027121.1147000007 3286887.3411999997, 4032992.905200001 3286164.9031000007, 4035159.5809000004 3285900.1422000006, 4035064.6162 3283832.2294999994, 4035027.9199 3283032.8845000006, 4037283.0442999993 3282588.4453999996, 4039857.149599999 3279485.5777000003, 4040429.4657000005 3275634.062000001))",NL230,GM0303,Dronten,32679.0,26514.0,32.0,54.0,0.0003027092477675193,0.0,0.0003027092477675193,0.011957015286817013,0.00037838655970939914,0.16622521568033904,0.0412441350083245,0.0010973210231572574,0.0006810958074769184,0.005789314363553806,0.25404873618889057,0.14878159527773574,0.007643408506129862,0.08971545330709853,0.024141062509459663,0.044460420765854394,0.006129862267292265,0.024292417133343423,0.09576963826244891,0.03848191312244589,0.0007567731194187983,0.00892992280914182,0.014189495989102466,0.01305433630997427,0.0015135462388375966,0.00011351596791281973,0.0,PVV,25.404873618889056,25.404873618889056,25.404873618889056
281,NL_GM0307,NL,GM0307,Amersfoort,157276,2465.24673643,63.79726527,2021,NL_GM0307,"POLYGON ((4002097.1910999995 3244114.8466, 4004051.5753000006 3243522.4113999996, 4006166.6833999995 3242882.2749000005, 4006564.3553 3244349.4562, 4007253.3117999993 3243761.5314000007, 4007657.7737000007 3244066.6487000007, 4009410.6905000005 3242492.366699999, 4009263.1898 3240333.2233000007, 4009412.5294000003 3238622.2595000006, 4011944.5798000004 3238041.8231000006, 4011528.542199999 3237765.3266000003, 4012143.8757000007 3237136.7479999997, 4011949.3861 3236338.6445000004, 4010455.7721999995 3236734.601399999, 4009293.0829000007 3237698.2936000004, 4008083.579500001 3237367.1719000004, 4006131.3983999994 3234906.9355999995, 4004456.2860000003 3234651.805400001, 4003514.512599999 3235125.5447000004, 4003223.6174 3235271.9277999997, 4001708.4843000006 3233688.8528000005, 3999991.6109999996 3232419.5527, 3999708.8356 3232628.0185000002, 4001520.372300001 3234425.2584000006, 4001612.196900001 3235513.5067, 4002223.627800001 3237743.628900001, 4002619.564200001 3238144.103, 4003066.8399 3239558.749, 4002282.9296000004 3240485.629899999, 4001513.4810000006 3240598.009299999, 4001332.6560999993 3241334.6371999998, 4000599.8807999995 3241701.2946000006, 4000564.3193999995 3242054.5692999996, 4000922.0990999993 3242884.2414999995, 4002027.593699999 3242859.4649, 4001875.8715000004 3243519.8002000004, 4001973.4963000007 3243888.3440000005, 4002097.1910999995 3244114.8466))",NL310,GM0307,Amersfoort,121150.0,98938.0,239.0,272.0,0.0005181505074827029,0.0,0.0010363010149654058,0.009661982992471578,0.0006095888323325916,0.15282392026578073,0.08918284617025816,0.0014528533837260102,0.0009245430623710973,0.004592235870238858,0.1576498318550804,0.10788706350899652,0.0063905229256200026,0.2176943318398407,0.019141089335243378,0.031149989332195434,0.004866550844788524,0.02921962469647556,0.02116289229581314,0.040395419955906404,0.0004470318103772339,0.02561289077184106,0.029808893901063734,0.04264073882166479,0.004480477917644549,0.00018287664969977751,0.0004673514381216536,GL-PvdA,15.764983185508042,15.764983185508042,15.764983185508042
